DISTRICT_CODE,DISTRICT_KOR_NAME,SGG,CITY_CODE,AGE_UNDER20_PCT_W,AVG_ASSET_LN_W,EXECUTIVE_PCT_W,HIGH_CREDIT_PCT_W,MEME_MOM_AVG_CBRT_W,RESIDENT_RATIO_W,TOTAL_POP_LN_W,VISITOR_RATIO_W,WORKER_RATIO_W,AGE_50S_PCT_W,CASH_ADVANCE_PCT_W,INSTALLMENT_PCT_W,PREMIUM_40PY_RATIO_W,SALES_PER_CAPITA_MONTHLY_LN_W,AGE_20S_PCT_W,AGE_30S_PCT_W,AGE_40S_PCT_W,AGE_60S_PCT_W,AGE_OVER70_PCT_W,AVG_INCOME_LN_W,COFFEE_PCT_W,CREDIT_CARD_INTENSITY_W,DELINQUENT_AMT_CBRT_W,EARLY_MORNING_RATIO_W,ECOMMERCE_PCT_W,FOOD_PCT_W,HIGH_INCOME_PCT_W,JEONSE_PRICE_LN_W,LUNCH_TIME_RATIO_W,MALE_RATIO_W,MEDICAL_PCT_W,MEME_DECLINE_PCT_W,MEME_PRICE_LN_W,MEME_YOY_AVG_LN_W,MORTGAGE_BURDEN_W,MULTI_HOUSING_RATIO_W,NEW_CREDIT_PCT_W,PRICE_RATIO_W,PRICE_VOLATILITY_LN_W,RUSH_HOUR_RATIO_W,SALES_MONTHLY_AVG_LN_W,SEG_ADULT_CHILD_PCT_W,SEG_INFANT_PCT_W,SEG_NEWLYWED_PCT_W,SEG_SENIOR_PCT_W,SEG_SINGLE_PCT_W,SEG_TEEN_PCT_W,TOTAL_HOUSEHOLDS_LN_W,AGE_DATA_RELIABLE_W,HAS_ECOMMERCE_W,HAS_RICHGO_APT_W,IS_GHOST_ECONOMY_W,LOW_RESIDENT_FLAG_W,SPH_LOW_QUALITY_W,WORKER_DOMINANT_W
11560127,양평동3가,영등포구,11560,1.587895716,0.8895205971,0.430401706,1.519099257,0.5684428731,1.135390073,1.306329492,-1.528963258,-0.4601666445,-0.02680930729,-0.110831281,-0.04724296234,-0.4241064589,-0.4875255832,0.2943167961,0.4223301636,0.6303908904,-0.4992364651,-0.4953382966,0.5326380578,-0.0912654284,0.550439698,0.3977195458,-0.184999142,-0.2770004093,-0.7979168556,0.2708105487,-1.071626055,-0.2788596518,-0.2108629579,1.561927129,-1.759478705,-1.073096059,1.182897282,0.4000112777,-0.9374164383,0.6470973082,0.3649933982,0.6693192694,1.129218343,0.2981439804,-0.2667045415,2.824629968,-0.283636877,-0.4709407887,-0.3874660537,0.08141839685,-1.893799873,1,0,1,0,0,0,0
11560128,양평동4가,영등포구,11560,0.3220157235,-0.1461141748,0.1857834887,0.9854475622,0.4535270137,1.140522271,1.070154548,-1.339419666,-0.6348722408,-0.09420212738,-0.1845545754,0.1524088664,-0.5705515267,-0.2019377309,0.634434952,0.8970923647,0.1275789493,-0.4012112681,-0.4217469601,0.05898930385,-0.1677415187,0.2090590277,0.2380521754,-0.2724469939,-0.2770004093,-0.1045527048,-0.2276425204,-0.6839321661,0.1293489333,-0.1867493981,-0.2611737458,0.07785304006,-0.3538036498,0.5500743985,0.1635128012,-0.5998335198,0.8597166623,-0.270075242,0.8368917243,0.9642615985,0.6660663014,0.3978501928,-0.3638094439,-0.2488637326,0.8416584805,-0.1675178913,-0.5413992546,-0.3365396939,1,0,0,0,0,0,0
11560129,양평동5가,영등포구,11560,0.9169208048,0.6327946569,0.5495746837,1.648874969,-1.453794601,1.246832086,1.016248903,-1.546194493,-0.6220604971,-0.1298806792,-0.2011423166,-0.1678380267,-0.6067724816,-0.2524016993,0.2683931562,0.8914404338,0.5402642217,-0.3177683319,-0.5835210187,0.6837461124,-0.1603063433,0.7261503371,4.166179744,-0.06985947036,4.562085558,-1.011624984,0.2532180875,-1.485337208,0.6485392275,-0.2456313464,-0.2783496625,2.527628701,-1.321152144,-0.1527526317,0.5364979607,-0.8350400446,0.8030181679,0.3276776543,-0.8566831463,0.2727990825,0.4834380529,3.11047712,-0.8481776321,-1.857121661,0.9968426305,-1.922237081,0.6297884573,-2.03815278,1,1,1,0,0,0,0
11560130,양평동6가,영등포구,11560,0.5580272476,-0.195727191,0.07288277301,1.466141455,0.4535270137,1.937479302,0.8920228122,-1.585958883,-1.684270523,-0.2243627701,0.1084955199,0.05861270525,-0.144330807,0.02508447146,0.4913364596,1.330407072,0.5481700699,-0.511388349,-0.6590155794,0.2558659923,-0.3100720201,0.5495269155,0.5900565203,3.455746424,-0.2770004093,-1.385506276,-0.1504311626,-0.6839321661,-0.1500188172,-0.1727298865,-0.3740440557,0.07785304006,-0.3538036498,0.5500743985,0.7624069533,-0.9562070422,1.157383758,-0.270075242,0.8368917243,3.039778987,0.9595402768,2.443979243,1.604174691,-0.2662503048,-0.281271272,-0.701816746,-1.447480911,-0.3365396939,1,0,0,0,0,0,0
11560131,양화동,영등포구,11560,-1.357372063,-0.8300523792,-1.589266652,1.439371577,0.4535270137,0.8494533275,-2.477147539,0.5321576192,-1.817046776,-0.9564337961,-0.6268943419,-0.6421786131,-0.6598549156,-1.12835206,-1.337835574,-1.583163341,-1.855207762,-1.252653268,-1.051714177,0.04746805046,-0.312196356,0.6677322545,-1.499494021,-0.4837793025,-0.2770004093,2.609324663,-0.379133159,-0.6839321661,-0.6118047791,-2.909338533,-0.3740440557,0.07785304006,-0.3538036498,0.5500743985,-1.708472653,-1.607722636,2.064559669,-0.270075242,0.8368917243,-1.821925598,-1.966322891,-1.73572027,0.0023271393,-0.3184100214,-1.231774191,2.108848267,-1.209611779,-0.3365396939,0,0,0,1,1,1,0
11560132,신길동,영등포구,11560,0.9871391095,-0.2402065358,-0.5731602112,0.4267718513,-0.1559897472,2.090712071,2.165359242,-1.654883826,-1.867129047,0.07163706715,0.1195540141,0.03583363754,-0.3978774915,-0.7178956811,0.05270847197,-0.02228840573,0.3584297147,-0.02855349448,-0.2060482153,-0.3394867101,-0.2197877468,-0.2194923753,0.2739592402,0.3790395026,-0.2770004093,-0.6070906074,-0.4348426197,-0.8873614766,0.1191437187,-0.1317929129,0.7644738528,-1.14703479,-0.2297446756,-0.832070605,0.07526710096,-0.8687335413,0.2502078473,-1.421214373,1.757756476,0.349628251,0.7942400532,0.05780025566,0.273115654,-0.5096623156,0.2618732532,-0.5529137865,0.7332887667,3.024752086,1,0,1,0,0,0,0
11560133,대림동,영등포구,11560,0.3590753843,-1.313419336,-0.987129502,-0.4508145778,-7.20354817,2.315795611,1.848472994,-2.232792959,-1.716882234,0.175369153,0.2153942968,0.2448650824,-0.3785180156,-0.7214638772,-0.001212699088,-0.1824264498,0.02322175392,0.1602057691,0.02677954756,-0.8077151842,-0.1443738245,-0.8287747213,0.2063968088,0.3149110779,-0.2770004093,-0.415400892,-0.7045936923,-2.414934976,0.0311237425,-0.1323536934,1.169334747,1.915184785,-1.875428482,1.701687123,-0.06945584739,-0.9950841538,-0.6853173107,-0.303644624,-0.49499464,0.3880428352,0.3848957957,0.8195121149,0.2387903493,-0.6574481793,0.9343379034,-1.062882092,0.4536563518,-0.440585708,1,0,1,0,0,0,0
11560134,양평동,영등포구,11560,-1.357372063,0.5092018262,0.7502870671,1.815313774,0.4535270137,1.032746113,-2.477147539,-0.6276370865,-1.087942087,-0.9564337961,-0.4388999411,-0.02312394947,-0.6548589218,-1.12835206,-1.337835574,-1.583163341,-1.855207762,-1.252653268,-1.051714177,0.4728857185,-0.312196356,0.4071328391,-0.5690065786,-0.5070987297,-0.2770004093,1.603817124,0.1672104991,-0.6839321661,-1.550684525,-2.909338533,0.1019742078,0.07785304006,-0.3538036498,0.5500743985,0.1011525064,-1.223163208,0.9164151567,-0.270075242,0.8368917243,-0.9056247806,-2.002169609,0.2482282205,1.024458434,-0.805234043,-0.4127467324,-0.4322342638,0.6043673287,-0.3365396939,0,0,0,1,1,0,0
11650101,방배동,서초구,11650,1.738084868,2.110368159,2.186635061,1.190877277,2.752773754,1.853164621,2.133032656,-1.855031255,-1.313894659,0.1377084594,-0.1053020339,0.04923308914,0.9872617851,-0.4150239531,-0.09142696604,-0.310536885,0.7220987288,-0.199489995,-0.2434782916,1.141452803,-0.2081038997,1.136902481,0.2406526874,0.3192834705,0.2828938348,-0.5004524098,0.5317653908,3.203031401,0.01071331324,-0.3129250016,0.06271496954,0.07785304006,2.35108046,2.176084851,-0.3188970267,-0.502316765,0.3919540833,-0.4723816196,-0.5352634866,1.557427973,1.495756916,2.175825578,-0.6269701131,-1.578936506,0.7425130513,-1.586475505,0.9293946162,-0.3453011037,1,1,1,0,0,0,0
11650102,양재동,서초구,11650,0.8310984324,0.4904884686,0.7628315911,1.062847426,0.4862432625,0.8325903913,1.737596662,-1.030582904,-0.4170725974,0.064369214,0.05504613148,0.2314656308,-0.2124012223,0.4661680517,0.09107545906,0.2442943382,0.6161603638,-0.16546472,-0.3481556236,0.3421112934,-0.3026368447,0.4833501813,0.6009052441,0.04090780867,-0.2770004093,-1.322904905,-0.00480467771,0.3286340961,1.106498234,-0.1693652038,-0.3347848175,0.6902969552,1.441282805,0.2033888332,-0.1965296557,-0.3655989228,1.058161393,-2.922968941,2.787574033,1.803733248,3.004180375,2.061180171,-0.6803650315,-1.005179623,0.8502798222,-1.512510637,0.7133150228,-2.926126608,1,0,1,1,0,0,0
11650103,우면동,서초구,11650,2.24326656,1.134894383,1.452780409,1.36604539,-2.57591626,2.272538514,1.628903107,-2.960481294,-1.008742217,0.106654905,-0.00946175113,-0.02580383979,-0.1671250286,-0.6564112007,-0.2811880103,-0.4367633432,0.6635954526,-0.07230027661,-0.2529944127,0.6959059233,-0.02965968898,0.8083007658,0.5880748176,0.1079511618,-0.2770004093,-0.2729288062,0.4056860851,0.6717442302,0.570724466,-0.2546038338,-0.1311275192,3.140072616,0.4849029236,-2.162214415,0.07291388229,-0.8865522174,0.9447644039,-0.2875438674,-0.4225574675,0.05473982503,0.2822481933,-0.6844801786,1.390595017,-0.9704064789,0.6692316471,-1.157284622,1.775555041,-0.234536706,1,0,1,0,0,0,0
11650104,원지동,서초구,11650,-0.1090466469,1.01013657,-1.589266652,0.4890409149,2.063903658,-0.02741935804,-0.2519020875,2.202261995,-1.89158783,-0.3485769875,-0.3522750702,0.3105223952,-0.6598549156,0.2724320492,-0.7571460394,-0.4904566874,-0.1475445657,0.7888632307,0.9276390113,-1.247925367,-0.2675853033,-1.293381035,-1.881116563,1.34679573,-0.2770004093,-0.7862600486,-0.8863824587,2.582507943,-0.4995474182,0.02915107919,-0.3740440557,-0.8408128326,2.687010256,1.49370616,0.1493934891,-1.607722636,-1.819287199,-1.614924678,0.3067497647,-0.275173663,0.09252758525,0.1569005231,-0.07776523827,-0.109771155,0.3976593845,-0.6297983212,0.7550783056,1.167312793,1,0,0,0,0,0,0
11650106,잠원동,서초구,11650,2.528040795,3.011334971,2.675871496,1.361389759,3.552823295,1.546699083,1.885575198,-1.149876074,-1.446670912,0.2777798109,-0.3246288348,-0.1892771492,0.06487643275,-0.5598066568,-0.1443111915,-0.4829207795,0.962436512,-0.3663758675,-0.4521985476,1.627513471,-0.05515171909,2.15693697,0.8173268151,-0.1718819642,-0.2770004093,0.8569180075,1.213961944,3.6313298,-0.7674343022,-0.2192746648,0.4086870064,-5.434142196,5.021519005,3.184102448,-0.0176850366,-0.6662485853,0.1651601056,-4.838462702,1.039462473,-0.8423537007,0.844594358,0.1394122406,-0.8367358639,-1.274671492,0.5528435346,-0.8799163642,1.712002219,1.819532184,1,0,1,0,0,0,0
11650107,반포동,서초구,11650,2.886934353,3.338865852,3.315642218,1.058191795,4.053230938,0.9528304585,2.063867027,-0.08551590406,-1.438517984,0.08881562913,-0.387293635,-0.2495746814,0.4929706501,-0.2220751318,-0.2355624041,-0.4348793663,1.283413946,-0.4392871711,-0.4357039377,1.990448704,-0.2622744637,2.719667407,0.8080036678,-0.1412752161,-0.2770004093,-0.9032598524,1.126976997,6.213448287,1.64099635,-0.2282471521,0.01854832653,-3.596810451,5.332905483,3.848634271,-0.3012478866,-0.5985376161,0.3494302125,-1.565547094,0.5236804321,0.3157330296,1.855705146,0.1335828131,0.1320005125,0.7334775967,0.1260871219,-0.7271205169,0.9076050774,3.245947584,1,0,1,0,0,0,0
11650108,서초동,서초구,11650,1.837560799,2.526652857,2.832678045,1.176910384,3.026322122,0.5671824379,2.183405003,-0.6024529729,-0.3716491423,0.09872633796,-0.3080410935,-0.06734213973,0.8670456847,-0.009608744268,0.06411487353,-0.1287331056,0.8628228255,-0.3679961187,-0.3805104353,1.889655399,-0.2420932732,1.753943478,0.9280694712,1.690757281,0.1051496303,-0.8821049063,0.9725542813,2.814279853,0.001783750438,-0.2316118349,-0.1826552694,-2.37192262,3.29541202,3.064720874,-0.2071191397,-0.4598759182,0.2076839765,-3.09444901,-0.5750291206,1.731423442,2.48723664,0.6815489975,0.5744155505,-0.6052884627,0.07220373648,-0.8779699203,0.7932099985,2.788905025,1,1,1,0,0,0,0
11650109,내곡동,서초구,11650,2.379802152,1.843118656,2.53160947,1.684374155,-0.9906307505,2.010796416,1.143389541,-2.301717902,-1.171800774,-0.02086288199,0.001596743032,0.1081906762,0.1685433038,-0.6537404202,-0.4139170468,-0.480094814,0.924488441,-0.04880663436,-0.1870159731,0.983195097,-0.244217609,1.221791257,0.7770749158,0.5830844903,-0.2770004093,-0.4508030466,0.6070220306,0.5302205578,-0.1117492623,-0.1828239348,-0.1409423288,2.527628701,0.1340786985,-1.653738531,0.06467761693,-0.4682992924,1.029812146,0.5972589929,-1.629234762,0.3914323573,-0.3103944551,-0.260875114,1.810126519,-0.9530199067,1.169269464,-1.52905541,1.448711958,-0.6692252555,1,0,1,0,0,0,0
11650110,염곡동,서초구,11650,1.018347245,0.9029952066,1.214434454,-0.8180274669,2.063903658,0.8655830926,0.2925207524,-0.814529719,-0.6593310243,0.02538709258,-0.4388999411,-0.4277873876,-0.5924089995,-0.5741992313,-0.4066584276,-0.2606114948,0.08646853897,0.2606613429,0.1530267541,-0.299066516,0.05956241638,-0.6909445576,-1.076688252,-0.1908289988,-0.2770004093,0.5512506235,-0.2149368539,2.582507943,-0.3770848426,-0.195161105,0.06762237432,-0.8408128326,2.687010256,1.49370616,-0.2424174198,-0.5227272486,-1.408223115,-1.614924678,0.3067497647,-0.1542807068,-1.174663598,-0.6009250512,1.447803858,-0.3097167353,-0.6541442992,0.3453700803,-0.1546349404,1.167312793,1,0,0,0,0,0,0
11650111,신원동,서초구,11650,1.77319402,1.739678744,2.249357681,1.698923001,-0.1131292949,1.963873463,1.135942222,-1.253263488,-2.018540564,-0.01029145923,-0.1347913516,-0.271013804,-0.04847017623,-0.6239619177,-0.415990938,-0.1909043462,0.8359429419,-0.07797115577,-0.1356289191,0.8442646738,-0.110384451,1.123667134,0.3379705317,-0.3132559914,-0.2770004093,0.7438038061,0.5151502885,1.529289694,-0.694722148,-0.2433882246,-0.300432984,-1.759478705,1.067771939,-1.067054021,-0.1588781569,-0.635794848,0.6470973082,-0.3353031846,0.9024681872,-1.166617985,-0.2440876737,-0.1384571366,0.5439041686,-0.5270488878,1.846044785,-0.999622665,0.2884190157,-2.185846693,1,0,1,0,0,0,0
